,position,company_name,rating,location,date_listed,salary
838,Data Scientist Intern,Intel,,"Phoenix, AZ 85018 (Camelback East area)",2 days ago,
839,"Level II Senior Data Analyst Eddy Current - (Port Lavaca, TX...","Versa Integrity group, Inc.",,"Port Lavaca, TX",27 days ago,
840,IT Support Business Analyst Intern - Diversity Programs,Oracle,,"Belmont, CA 94065",5 days ago,$25 an hour
842,Data Quality Analyst,Crown Castle,,"Houston, TX",17 days ago,
845,Transparent.ly Data Analyst,National General Insurance,,"Ontario, CA 91764",6 days ago,
846,"Business Analyst, Data Integrations",TrialCard,,"Morrisville, NC 27560 (Perimeter Park area)",30+ days ago,
847,Instructional Data Analyst,Apple,,"Santa Clara Valley, CA 95014",30+ days ago,
848,Senior Data Analyst,GOLDEN WOLF LLC,,"Huntingtown, MD 20639",30+ days ago,
849,Data Analyst,"Salient CRGT, Inc",,"Washington, DC 20016 (AU-Tenleytown area)",30+ days ago,
850,Academic Data Analyst & Systems Engineer,Brown University,,"Providence, RI 02912 (College Hill area)",30+ days ago,
852,AMP Ops Intelligence Data Analyst,Apple,,"Santa Clara Valley, CA 95014",30+ days ago,
853,"Strategy and Operations Analyst, Next Gen",the NBA,,"New York, NY 10022 (Midtown area)",30+ days ago,
857,Senior Data Analyst - Impact Tulsa,Tulsa Community Foundation,,"Tulsa, OK 74136",30+ days ago,
858,Entry Level Master Data Analyst,Ghirardelli Chocolate Company,,"San Leandro, CA 94578 (Downtown area)",30+ days ago,
859,Data Engineering/Analyst- Apple Cloud Services,Apple,,"Santa Clara Valley, CA 95014",23 days ago,
860,Business Analyst – West Coast,Grant Street Group,,,30+ days ago,
861,Senior Data Analyst,PlayQ,,"Santa Monica, CA",30+ days ago,
862,Data Science Analyst/Engineer,NYU Langone Health,,"New York, NY 10016 (Gramercy area)",30+ days ago,
863,Procurement Operations Analyst,Amazon.com Services LLC,,"Macon, GA",11 days ago,
866,Data Analyst,New York City DEPARTMENT OF CORRECTION,,"Queens, NY 11370",30+ days ago,"$73,305 - $84,301 a year"
868,Data Analyst – Spotfire,BrainyPro,,"Silicon Valley, CA",30+ days ago,
872,SENIOR ANALYST: POST-TRADE DATA MANAGEMENT,Wallace Associates,,,30+ days ago,
874,Phy Grp Data Integrity Analyst,Northwestern Memorial Healthcare,,"Warrenville, IL",30+ days ago,
875,Senior Data Analyst,Yale New Haven Health System,,"New Haven, CT 06510 (Downtown area)",30+ days ago,
876,Decision Support Analyst - MLS Data Analytics,Highmark Health,,"Pittsburgh, PA",17 days ago,
877,Senior Data Analyst,Federal Reserve Bank of St. Louis,,"St. Louis, MO 63102 (Near North Riverfront area)",17 days ago,
878,Report Writer-Data Analyst,Security Finance,,"Spartanburg, SC 29307",30+ days ago,
879,Business Analyst,UST Global,,United States,2 days ago,
3706,Senior Data Analyst - User Growth,Redfin,,"San Francisco, CA",5 days ago,
3708,DATA ANALYST,Perfume Center of America,,"Ronkonkoma, NY 11779",30+ days ago,
3709,Jr Data Analyst,Team Red Dog,,"Redmond, WA 98052",30+ days ago,
3713,Data Reporting Analyst,Vantage Bank Texas,,"San Antonio, TX 78216",19 days ago,
3714,"Sr. Data Analyst, Revenue Analytics, Peacock",NBCUniversal,,"New York, NY",5 days ago,
3715,Sr. Director Data and Analytics,Continuum,,,6 days ago,
3716,"Senior Data Analyst, Insights & Analytics Team [Customer Ope...",Squarespace,,"New York, NY 10014 (West Village area)",Today,
7331,Communications & Network Technical Analyst 4,UC Davis Health,4.0,"Sacramento, CA",12 days ago,
7332,Data Analyst - Special Education,Baltimore City Public Schools,3.6,"Baltimore, MD 21202 (Barclay area)",9 days ago,
7339,"Assistant Staff Analyst (Policy and Planning Data Analyst),...",Heluna Health,3.7,"Los Angeles, CA",16 days ago,
7345,Crime Analyst,City of Statesville,3.9,"Statesville, NC",25 days ago,
7356,Statistical Data Analyst - Genetics,Washington University in St. Louis,4.1,"St. Louis, MO 63130",12 days ago,
7359,Public Policy Data Analyst (Community Safety),San Bernardino County,4.1,"San Bernardino, CA",30+ days ago,
7365,Business Analyst Consultant,BridgeGap Global,,"San Antonio, TX",14 days ago,
7366,Data Analyst,University of Utah,4.2,"Salt Lake City, UT 84112 (East Bench area)",30+ days ago,
7368,ADMINISTRATIVE ANALYST,"Dallas County, TX",3.8,"Dallas County, TX",16 days ago,
7371,Senior Data Analyst,Dakota State University,4.1,South Dakota,30+ days ago,
7375,DATA PROCESSING SYSTEMS ANALYST I (SR-20),"City and County of Honolulu, HI",4.2,"Oahu Island, HI",30+ days ago,
7377,Data Analyst,New York City TAXI & LIMOUSINE COMMISSION,2.6,"New York, NY 10004 (Financial District area)",30+ days ago,
7535,"Analyst, Medical Economics",Molina Healthcare,,"Long Beach, CA",30+ days ago,
7549,Data Analytics Co-op/Intern - Fall 2020,"Honda R&D Americas, Inc.",,United States,30+ days ago,
7550,Food Data Analyst,Metropolitan Council on Jewish Poverty,,"New York, NY 10005 (Financial District area)",30+ days ago,
7552,Business Analyst,Amazon.com Services LLC,,"Nashville, TN",30+ days ago,
7556,Statistical Data Analyst - Genetics,Washington University in St. Louis,,"St. Louis, MO 63130",12 days ago,"$47,986 - $61,194 a year"
7560,Data Reporting Analyst - Risk Adjustment,UnitedHealth Group,,"San Antonio, TX 78208",11 days ago,
7563,Pharmacy Data Analyst III,Moda Health,,"Portland, OR 97204 (Downtown area)",9 days ago,
7567,IS Data Reporting Analyst,Marshfield Clinic Health System,,"Marshfield, WI 54449",30+ days ago,
7574,Genetic Data Analyst,Ohio State University Medical Center,,"Columbus, OH 43210 (The Ohio State University area)",30+ days ago,
7576,Sales Analyst,f5,,"Seattle, WA",2 days ago,
7577,Data Analyst,New York City TAXI & LIMOUSINE COMMISSION,,"New York, NY 10004 (Financial District area)",30+ days ago,"$54,100 - $83,981 a year"
